Sep=;
#X1;-673;(-2692)
#Z1;-617;(-2468)
#X2;672;(2688)
#Z2;616;(2464)
#scale;1:4
seed;#;badlands;bamboo_jungle;beach;birch_forest;cherry_grove;cold_ocean;dark_forest;deep_cold_ocean;deep_frozen_ocean;deep_lukewarm_ocean;deep_ocean;desert;eroded_badlands;flower_forest;forest;frozen_ocean;frozen_peaks;frozen_river;grove;ice_spikes;jagged_peaks;jungle;lukewarm_ocean;mangrove_swamp;meadow;mushroom_fields;ocean;old_growth_birch_forest;old_growth_pine_taiga;old_growth_spruce_taiga;pale_garden;plains;river;savanna;savanna_plateau;snowy_beach;snowy_plains;snowy_slopes;snowy_taiga;sparse_jungle;stony_peaks;stony_shore;sunflower_plains;swamp;taiga;warm_ocean;windswept_forest;windswept_gravelly_hills;windswept_hills;windswept_savanna;wooded_badlands
8078613306572551517;41;0;12729;49442;31156;2093;18723;32254;62853;0;96363;199993;0;0;4961;170032;0;2960;612;5835;6402;1701;42653;115519;0;16700;2652;209965;40651;20122;10309;10305;157596;101156;92393;9386;0;3728;2323;3299;32259;2275;12193;6265;3325;60322;0;301;0;5235;1923;0
304555924800943461;42;450;14072;51489;32548;12280;28916;47196;25284;0;143488;130833;5644;1050;22272;139412;0;9539;0;14278;0;4734;37826;197389;116;16631;0;241111;33534;12190;7639;6585;139596;84657;73681;9134;0;0;6695;0;26338;2851;21543;19088;8630;14638;2545;277;0;8038;6726;21
-6235515159071148697;43;24329;4293;38607;25669;469;12755;13166;268;0;282114;26132;29961;24767;3201;185707;0;2681;0;10240;0;103;32905;202025;2835;14011;517;125354;31438;334;80;3267;116810;70036;79031;6736;0;0;645;0;18801;434;18020;5927;4823;13756;208164;517;0;623;4929;14484
2214926591736165744;42;0;2354;47375;45634;2001;62273;22333;36345;0;189887;176321;0;0;12081;181681;32;3364;2381;8538;462;2090;8991;175084;0;6438;34128;155210;57239;3359;2849;3351;141274;69324;15221;1530;224;5327;3411;7001;12899;142;22021;9915;0;12280;117418;0;0;522;654;0
-8705739554683865726;39;4886;8407;59836;32144;858;55812;74421;42306;0;211985;39121;34573;458;793;135221;0;252;0;706;0;227;39768;241865;11723;13160;0;142892;49741;4202;7001;8710;111285;93162;39000;0;0;0;0;0;20420;0;4386;2991;38094;11000;91958;2335;0;5795;2541;16929
-4970848088710171262;39;2904;14075;43473;16997;4422;67302;53603;13968;0;84372;91828;91801;3952;20169;113989;0;7305;0;10928;0;848;40640;137256;2;2898;0;181603;30228;6065;3984;5233;91821;90532;93190;9210;0;0;1435;0;35751;193;30042;8807;0;29952;206138;0;0;0;993;13055
-2840926939940637306;40;275;6226;28783;44900;3589;53505;28412;26368;0;147343;171011;22175;0;2629;216076;0;5565;0;22295;0;5049;24984;142638;18;29186;9943;208577;33594;1662;0;2996;140744;75482;42287;3264;0;0;4255;0;19794;1795;38309;10302;3266;16282;55719;0;0;4724;295;6647
-5379831229870754411;40;16374;8937;42245;61289;2381;0;64411;0;0;161008;122932;16556;7781;11539;184177;0;2552;0;8975;0;1199;39770;98296;22192;12527;19697;173006;39718;0;0;2647;147649;94678;57527;4154;0;0;392;0;22706;1128;15796;6512;57007;812;109394;4179;885;10295;4836;2805
5967550981242631578;47;9673;7359;38258;31460;777;125144;27655;125223;1573;151742;94192;83884;790;6924;121250;3646;2710;1586;5387;1436;2186;8850;183866;13959;27407;178;144661;34502;10973;9044;2566;73028;64698;27278;0;134;4187;11723;147;14589;0;19901;364;615;29148;126006;2353;0;2876;5056;0
8116893903405200795;46;16220;1261;43214;51944;30;17313;38462;11651;0;90291;176169;11649;391;12778;168465;0;866;3329;11333;0;406;7323;83193;0;4371;416;338298;71508;4432;333;3858;109101;79823;21400;2409;0;15057;1957;19361;11435;16;39092;8823;40406;42170;56988;11754;290;7450;8437;15491
593630725882787247;44;0;10393;56202;47802;2033;24150;108646;286;710;123032;176350;0;0;21264;163772;6537;2649;293;11501;0;2354;46926;136275;925;6432;948;224881;59920;3992;3645;6974;143987;99308;65052;884;355;1359;3;1374;15019;1402;26298;16803;5245;18257;0;3910;0;4288;8528;0
-3564317630087023181;39;0;15426;26232;69629;3670;11746;148314;20026;0;106862;159063;47661;0;3300;162572;0;10989;0;24565;0;4070;43595;88049;0;16622;8907;184358;72982;1565;7118;14031;126866;95620;24612;412;0;85;3398;0;16005;23;20682;6393;0;10892;95041;3979;0;506;5098;0
-4779445104546925109;41;23570;26460;27407;19313;3446;50717;19976;8565;0;130854;89437;140637;849;2043;146089;0;798;0;2707;0;1937;69743;151659;7593;19128;0;121249;17560;60;5153;8939;196399;103895;48057;615;0;0;1449;0;26410;2538;36788;6187;386;19592;107521;0;0;86;3767;11385
-5724919551318018595;46;2763;4471;42711;61459;2969;30114;51466;7007;0;202932;50844;36450;607;11077;174040;1193;3336;7558;2411;290;1029;23746;148045;20837;29742;1600;153911;40333;3944;8803;3221;127223;92503;58772;3989;1636;24798;5321;32441;11973;1135;31154;14640;0;44980;79690;0;0;0;1510;290
4235072499588544006;36;0;18248;22237;55687;4873;11627;76603;36160;0;12857;404547;0;0;17671;157345;0;811;0;4527;0;4007;37046;45899;0;14479;1294;373800;46971;2333;3012;8022;136196;72105;4323;0;0;0;4017;0;37850;0;21192;5381;4125;10626;0;495;121;371;4106;0
1295347842822452748;43;69375;6494;28809;21718;37;12940;17783;0;0;135542;78181;117662;15000;260;98443;11793;0;4352;0;0;0;30908;224070;5148;670;26193;72210;12894;3471;37;2454;80009;92538;103750;17782;3124;15265;0;11774;24403;2551;27128;866;47;25805;226654;377;322;0;759;31366
-4904701469183166963;46;0;2482;38096;48416;5249;10604;12263;1676;525;150587;138264;0;0;2549;317959;11282;128;847;1540;17;683;9546;213790;19613;15190;1829;157359;34546;4044;6345;2301;198819;100720;53554;496;1033;6829;69;1846;5794;818;29142;780;7201;29076;0;1361;523;10417;4756;0
-2640798231499360754;32;47720;23277;58075;59845;134;0;55453;0;0;64341;114863;19405;10232;0;118529;0;1042;0;10487;0;4030;58553;242345;0;9087;0;195690;58491;0;0;2049;88335;94317;137321;4739;0;0;295;0;31705;2248;53222;1369;0;0;78991;0;0;0;102;14672
3467208763121874471;44;33226;163;40148;21230;2187;37211;30315;28720;0;108764;94350;141500;17856;8699;153859;2;1401;184;5028;0;2843;6945;144692;0;5399;796;179995;32825;14036;3089;5585;125516;97802;31932;1934;0;4154;1341;120;11304;1203;25451;14692;0;75901;123385;0;0;842;4174;20165
6784954313610376748;42;6624;2286;29714;30717;1363;43526;31001;68865;0;269012;117454;75829;6983;14891;94654;0;27;0;3026;0;1220;22475;100433;1483;7608;22122;113309;40534;1188;7839;5522;96717;62211;78464;4676;0;0;53;0;18065;210;16405;13309;0;5377;230213;61;0;89;2320;13089
-7258958174391093713;46;1103;17505;18846;7235;76;31981;4987;1214;421;199956;82000;140226;3723;4641;123691;15275;373;9431;4801;4385;18;39519;153736;0;9409;566;114789;4965;2034;4879;2163;149880;94738;66449;7653;2705;58545;5892;23967;28832;1684;26003;6063;0;6485;154909;0;0;0;268;22943
342273571680171582;42;76782;7256;22282;23156;1298;33102;13028;19665;0;125854;89946;148880;21011;2842;104901;0;490;0;1940;0;749;30610;179187;31477;11002;4601;80367;15337;87;1271;3188;105279;92961;72587;2953;0;0;626;0;27416;435;35108;7863;11978;4826;179053;0;0;4728;2995;61847
7590254221979563586;42;159;1362;22541;30102;5436;17121;30019;2615;0;228437;193165;18050;0;9978;160439;0;4894;0;26490;0;7487;39759;129512;11223;19201;15190;181059;26048;4659;8527;4317;116053;73888;59444;762;0;0;5269;0;14071;615;47304;4196;14897;33422;74391;2626;0;8792;4698;2746
-8286341839384988079;41;6897;7684;37124;41593;8459;17064;81906;50793;0;95731;71015;61158;0;15503;119917;0;2219;0;5202;0;2404;60591;158270;21;11276;4590;144775;43771;618;469;6312;101015;104424;148125;27745;0;0;3691;0;27799;2562;17616;12756;197;3415;148916;0;0;2243;1407;3691
5098356253160126043;50;6500;2173;39705;41370;6187;57845;74268;7793;148;89317;143050;5665;552;8081;204961;12420;679;6690;10248;233;3428;19436;161293;4828;24554;612;158448;39628;8185;6441;4597;142924;80629;45320;4378;6659;59280;9500;4090;18807;9052;24100;5216;256;27012;69399;233;2038;1496;1240;0
3683663020212369008;40;10188;11199;43232;63405;2421;431;66626;0;0;101184;130449;25550;479;3617;162063;0;4572;0;12810;0;6361;45747;184969;247;15971;1203;177067;43647;425;651;5086;128417;91749;65393;8060;0;0;7755;0;33603;0;17569;8187;3706;1446;168891;4105;0;0;177;2306
-4410149935102544272;37;35759;22297;58376;13634;0;13708;35807;4398;0;150104;80988;123152;9406;5115;75630;0;0;0;427;0;0;43817;224148;7961;1529;5156;148554;27296;0;0;4932;97581;87658;40261;0;0;0;0;0;36949;1314;8989;6910;29647;159;220427;106;24;4994;10107;23644
-7816560103254903177;48;64525;11680;44384;37204;3388;73155;50653;71735;1852;53948;148916;48471;25609;4943;106685;5536;257;211;1121;0;174;42451;127153;0;9299;3872;248818;19044;0;409;2163;97087;77594;89609;21564;1297;238;645;85;28781;2323;38416;4723;155;2265;79512;1;32;532;6;8443
-4700632111067941250;44;0;17893;44246;45466;3586;59560;55623;68214;2525;143876;288575;0;0;5158;143924;16425;1204;780;2039;0;440;22277;161639;468;4700;9727;233328;52710;1111;4100;5989;107771;68238;20181;1241;882;146;95;1743;17538;811;14037;3213;7962;17676;119;15;0;0;3713;0
2270377162148165256;44;0;33080;65047;29807;1316;48697;45857;43118;11021;60553;117503;0;0;11102;163955;27440;354;1098;1503;0;171;83191;213251;520;12745;758;190184;21466;2967;1024;4036;132929;104905;107583;1563;3315;2409;661;8535;44685;477;17775;13419;7859;11601;0;878;0;6232;4374;0
-445011938179533101;47;44098;2285;43906;47445;4686;37522;35016;12501;6521;137990;76091;24087;11232;13996;185304;8666;177;4213;281;1358;36;46479;126149;0;11632;0;154970;39790;102;0;2296;205004;113508;109554;12309;971;16436;769;6215;28248;2572;27486;20365;0;9859;11735;32;2757;2403;937;10975
396598242185328346;38;6548;30180;35332;36632;1910;39341;57211;19527;0;160800;51527;5533;479;3218;160388;0;1219;0;3765;0;175;71216;217065;0;9555;0;175313;30084;10254;1778;2709;144536;86792;82711;13593;0;0;317;0;41654;14261;24362;2966;0;22605;88604;128;0;0;0;6676
8477463348571551477;38;258;12947;43820;21019;111;16190;54950;2141;0;135143;228964;44135;0;2975;131092;0;0;0;24;0;0;80461;191302;25936;10672;17120;164268;32002;3946;5508;4374;94238;95243;68083;1943;0;0;0;0;28343;0;16495;3100;45972;14813;14682;3998;0;3969;4931;35796
5041779782841284346;43;1090;20649;50310;48321;2335;3;20349;0;0;225036;25737;34793;410;11521;180974;0;284;2517;465;2376;793;45184;297170;0;11774;0;115958;42239;12229;14636;9993;145421;91276;37083;4423;0;19911;330;6866;20882;1295;22087;33678;5499;21136;60786;0;0;8970;2420;1755
7792353255257814804;48;92;19394;21720;28581;2709;28939;15169;69883;35485;105064;107343;33021;0;20568;144219;21595;167;3882;239;0;141;39090;77319;1167;7618;60261;82228;21116;19518;10820;5144;128650;85394;32314;2278;2004;11139;2337;16716;30650;24;15006;13129;18982;31401;278524;3976;0;2760;575;2613
-1110137308146813144;40;4743;12097;28790;58021;5200;37;69934;0;0;223039;41028;116619;472;6014;147787;0;241;0;1039;0;0;59714;246524;53503;19612;5911;44295;39672;1612;749;10457;109437;114583;81962;9866;0;0;35;0;30217;2391;32782;3157;30;11723;65747;0;0;90;1505;329
6649001899859130160;41;0;2775;52105;49316;4173;24656;67453;9394;0;157858;295216;1065;0;10171;85341;0;3274;0;5864;0;228;6043;175091;1454;2774;17142;328589;55388;669;1332;4835;65565;63608;77818;862;0;0;88;0;9569;64;22511;16154;3681;12535;16502;709;0;227;6985;1880
7883832622688778054;44;0;4014;25891;42503;9559;48419;33654;48024;30707;118277;102769;0;0;596;212938;13078;1818;2681;5562;1463;2672;32671;156497;0;26611;8023;148177;35708;14168;17006;5650;166015;102840;77642;9405;751;17936;7824;3832;19788;771;35308;7504;15873;40805;0;3869;0;1416;249;0
786722559906297692;44;0;11776;44101;28854;0;102198;57091;56388;2702;73760;332026;0;0;10004;155474;14944;507;1576;1713;239;327;24306;56589;0;19233;11050;238776;50054;110;14038;9513;102624;76263;44820;9668;2;3322;1770;12338;10732;6348;17728;2381;3255;50372;0;185;434;1337;36;0
-6755680916032440479;31;0;5930;60256;46981;2973;0;27510;0;0;311663;188196;74;0;33795;127293;0;0;0;433;0;0;47290;205273;4000;4863;23384;232405;55569;0;0;2992;99648;77181;36133;590;0;0;0;0;21211;0;12810;18068;2425;0;128;1140;0;918;9832;0
8615104612183062375;43;42669;6814;33982;30803;445;255;9345;0;0;198345;122138;67685;34126;10944;187885;0;1427;0;6031;0;4358;30708;131489;3347;26349;913;163924;20836;15250;7534;3231;130716;86751;62893;1199;0;0;2114;0;31918;2056;19686;4667;10201;45843;60346;11785;9;7891;4551;17505
256986653736843145;44;19290;8771;17383;34759;13730;4557;42223;2202;0;139488;36003;90813;6007;2535;154033;39;4389;0;9863;0;1628;27845;80547;0;31875;16146;49792;22266;8182;9723;1792;113354;85745;71090;6102;0;0;3586;0;26693;477;20895;6524;10454;7513;428098;3392;1730;554;720;38156
-3227110607987656821;48;4810;13410;40563;32280;410;49506;36921;31740;1132;135153;156597;9596;13;9110;140772;1604;195;974;527;0;18;24242;123678;0;9981;2731;311115;22916;897;812;7042;129353;90789;138086;16704;484;1636;912;4479;25380;10597;35722;2658;4071;14421;4688;347;0;1866;2152;7874
2885962936214370196;40;0;0;48342;32212;3692;44707;36452;44127;348;182766;164159;0;0;21043;197097;266;694;0;146;0;0;1493;95552;1482;20812;7037;242836;54653;1667;5224;1536;202093;94294;46248;3562;0;0;1503;0;1021;993;13457;23690;14097;27078;17640;1693;861;2150;2241;0
7099643337572890520;44;0;7897;45993;31980;1311;48714;60359;117822;38966;104209;214775;0;0;5901;103646;15077;841;2140;1232;4428;98;58994;112299;8934;7504;22900;285656;36088;2561;224;12755;116142;80332;28368;1443;1594;13865;977;3192;30342;0;13006;6114;2668;5159;0;0;1288;1890;1280;0
8411598204021258149;46;1906;2191;34511;14771;687;36414;29587;36464;4137;149919;63166;66077;6964;4909;131535;3967;0;1273;181;0;0;36605;207105;0;6187;1446;75286;20179;1941;1737;7875;150282;72372;131959;10389;711;9474;0;6673;24709;528;12244;1918;21582;11573;245332;1522;3701;5880;1755;1340
-5134666525155772501;42;1044;4959;35324;50660;263;37908;79748;14657;0;139995;130710;19004;0;7375;173703;0;3000;1353;7325;0;11603;18290;121713;17784;25029;0;228301;31923;13217;18706;7864;141413;94480;5348;0;0;7991;9939;0;3844;131;25757;3505;15306;89457;37065;14162;441;9651;1016;0
6699948870643759055;36;0;5272;52194;51614;3794;3830;38012;0;0;113786;166370;0;0;9434;183398;0;1006;0;7258;0;768;23118;172142;2912;19692;5387;297949;67130;784;2290;4774;170407;103375;62204;366;0;0;527;0;14060;0;15653;20702;3507;29570;0;1645;0;2576;3458;0
-6963127973868193776;40;6763;11983;40045;22880;5036;10855;54407;1603;0;110337;159607;57959;761;2023;133169;0;1720;0;9057;0;247;75781;249084;84;23834;41;193658;32737;8239;7741;4039;115414;93443;76764;2817;0;0;723;0;33271;645;19417;5827;0;23354;55006;0;0;0;1052;9541
6434517967605610514;39;0;6494;48073;63041;3812;10574;65611;468;0;160217;55241;2405;0;16207;176242;0;0;0;4064;0;4267;26124;228983;11039;9496;226;182927;74780;294;6882;3952;152223;96805;110876;7344;0;0;3249;0;30964;264;20217;18030;28404;10334;1655;6718;0;4098;8364;0
-2548474439138265034;39;35160;14265;32124;20895;1088;42957;20668;12502;0;124469;70895;144824;1350;1467;115818;0;4;0;3065;0;694;36291;113112;23140;8728;951;46706;12582;4080;3996;4155;79952;87856;27819;0;0;0;840;0;15853;168;22078;1889;0;41438;449301;0;0;0;5385;32399
736338539075090496;39;0;7294;64017;45538;4060;44356;63353;8233;0;186200;115124;301;0;5385;168095;0;0;0;29;0;198;48379;227790;0;6781;12565;231673;67242;2161;545;3125;111235;89699;32352;535;0;0;80;0;15686;32;15316;16850;7282;18434;26242;6115;175;3552;4935;0
-4499377502719821747;41;20952;14030;25685;24398;8817;1393;21840;1769;0;147337;86275;71648;1302;583;154174;0;1274;0;2330;0;0;45920;105210;11478;4896;14712;73600;18820;5193;0;2607;118343;97084;194292;13445;0;0;1193;0;40122;1359;11956;2845;2308;4793;283562;3539;0;1431;14180;4269
-3588243003107428268;37;17687;8324;39900;22075;3116;0;18373;0;0;232699;9949;21147;6473;4894;178913;0;484;0;487;0;0;86511;282203;553;8103;2023;25203;14367;5083;256;6023;127140;104697;170529;5458;0;0;716;0;39907;764;29626;8819;0;9730;156301;0;0;0;2927;9504
1524468473864927328;41;48962;5729;49517;30236;1394;61393;23442;21658;0;272572;28697;99826;1151;9919;107021;0;2921;0;2311;0;0;22981;197891;17310;3151;1906;97125;17395;5258;6661;3563;137500;90911;62090;12438;0;0;317;0;20833;792;25578;22387;0;31658;83769;105;0;2696;489;29411
6445214016720615524;34;350;8021;40955;50014;2602;2495;42241;3;0;162320;226131;14512;0;8722;143356;0;4511;0;9789;0;1724;15435;215500;0;8918;4752;259329;42117;0;0;2020;106170;70858;80651;5761;0;0;2057;0;8251;2733;33492;4990;0;0;77712;0;0;0;0;2472
3575013679202056305;47;3524;5317;61630;52043;1687;32550;41524;14428;0;221502;166792;44583;717;8155;160283;0;506;275;3035;0;98;16371;211259;19179;8550;1875;153727;40483;3046;2864;8530;102713;89142;39626;19;0;434;3;1233;22549;154;28962;297;42450;20945;1400;5575;1391;4106;14754;678
1165587878558840959;49;32051;2323;55418;40248;3209;29200;41121;14465;35890;51231;192652;51467;5391;12164;136410;22089;57;6483;611;3386;137;15642;91137;3198;7863;1296;299331;38569;9998;2266;3112;119627;87088;72272;325;1413;21042;577;23694;13084;0;14264;15038;10088;28158;19601;505;0;305;4680;20788
-2740721848231642984;47;21939;5600;27174;40073;6131;114244;34012;101683;14734;127607;204465;4369;2978;11741;114215;24107;2532;2784;4565;1757;907;26467;183676;0;4474;3960;131644;15095;4589;5356;3487;103509;67097;77023;4674;2296;10349;2094;21604;24166;1964;38514;6610;0;14716;35627;27;0;3988;0;341
7300616470944299166;41;27705;16076;28401;15031;8048;483;8394;0;0;149842;40860;112705;1424;10634;181546;0;4985;0;8780;0;2222;87446;179345;21554;6734;0;48591;13559;2160;3053;1960;145067;97200;146645;6990;0;0;6409;0;42772;87;16010;16379;489;15028;149941;898;0;6710;18374;10427
-5672283730673125211;40;3269;9816;50011;35059;2655;4005;14193;165;0;233698;42723;25537;0;14787;190214;0;3604;289;25894;0;6214;21479;294588;0;30145;1698;147219;24095;7682;5787;4552;150919;94371;52109;1029;0;0;3040;1639;10219;0;7411;17824;0;55533;45027;0;0;263;8258;13944
7867507074039560370;42;942;43378;36989;25065;250;28582;48629;607;0;226835;213847;42421;848;6863;118051;0;219;0;178;0;0;75130;131702;15648;703;33387;182878;19581;968;6748;2209;117689;88457;54483;1701;0;0;0;0;37456;25;15905;6227;12853;13861;32346;1298;1025;6266;8642;72
611645124392270006;47;89;24762;31265;52179;5198;80747;47317;15828;4630;29417;112154;483;0;6779;241774;10450;7837;18454;30118;5691;9740;33377;37870;0;27189;1757;177768;37595;14596;10238;5021;146015;90610;20423;4212;333;66423;13242;73273;23630;5622;40192;13520;4529;72305;2396;0;0;1761;1320;835
4409586985149151415;45;0;4609;43719;34717;10953;19784;21678;281;0;200115;61245;17235;89;468;205505;0;3919;1740;9082;0;243;21407;150010;6523;34260;10713;131866;38739;13011;8803;10815;145910;93227;64751;3213;0;8616;1250;5388;21361;90;12380;7231;48920;63175;106961;1024;2534;6760;6644;0
5385742204381706511;48;10374;3858;39129;68958;7766;6698;46384;0;0;114811;138145;17930;5573;23012;181289;1376;618;11348;4328;1638;4787;32896;130680;5118;12959;7;202459;35923;1270;6624;3490;157021;98515;79392;11530;1805;45351;1600;22252;6487;1618;24657;20898;9615;39531;0;915;3193;12762;3782;592
-3796253010896602853;44;1906;21010;60648;32869;7266;39715;49428;49123;5576;106085;252815;56510;138;986;160219;401;2903;0;9069;0;2452;47454;155159;13824;9086;28991;158499;45222;6088;3643;4883;92846;99702;54813;593;0;0;0;0;28634;575;4968;1103;2845;26129;7635;467;0;3483;3182;2021
-555913079003530977;43;30982;2855;46886;17887;1365;32522;25956;16116;0;95002;35987;27451;493;8220;141822;0;578;3754;912;0;0;19381;164586;0;8601;0;140001;21567;2911;9752;3049;148568;90610;62348;9167;0;5882;0;23402;17318;5397;30634;4290;33117;13117;277857;1478;3538;1655;4362;69588
-7364229815680878297;48;21878;5685;22351;15442;2968;69064;29518;40967;4749;156937;240103;46543;20473;1039;121721;4123;3004;3452;12587;0;3732;20157;137657;0;11817;2201;148436;19668;7084;13615;6172;114394;73215;74364;20655;951;24735;5152;3801;14056;2457;23112;2067;2953;36986;48206;0;3108;2369;148;15092
2573525712065542443;44;35964;13569;43494;19948;39;50499;51669;50231;0;101118;143263;82859;15272;3487;97666;0;934;364;2281;29;0;58605;246088;12636;1329;1770;173823;26089;878;1056;6464;92030;82241;87182;2160;0;2008;0;1995;47170;115;22459;1450;21;21385;49040;0;0;482;5943;3859
6435643867512453419;44;5999;5000;32541;46180;527;46961;43316;34150;0;201856;85743;102662;2686;5583;99776;0;2214;0;7108;0;1119;22771;186924;8978;11324;22396;128928;40894;5291;6091;4248;91246;83124;79354;2370;0;0;1521;0;18377;336;37046;140;4201;23370;129307;1997;87;6018;4713;16491
8902490563404642608;39;53936;6065;61742;47868;1544;23;87918;0;0;132748;112169;34339;17023;29206;117433;0;0;0;1515;0;718;20262;152084;0;13272;351;206462;60244;352;765;3672;93922;87835;64256;540;0;0;0;0;8721;4020;19212;7525;72890;11621;28168;6393;0;6851;3968;83331
-5994854053983536844;42;10606;9145;59435;43695;266;81910;45634;36099;0;70328;129476;23493;13652;3161;207893;0;0;316;273;0;0;55975;75241;9386;5831;0;229105;41125;862;1271;2132;117145;89478;37154;1510;0;0;0;1065;12255;921;14378;457;52794;22876;125836;5479;519;1975;4022;16790
-834291830970369725;38;0;14647;52501;36537;2330;69232;45487;19740;0;82749;152976;0;0;12920;175063;0;533;0;4536;0;1485;41964;157075;0;4468;735;331654;57848;6644;6161;3402;139053;88221;17254;2275;0;0;1347;0;19119;910;32042;15637;7921;43677;0;2488;250;3340;6743;0
468937311199967586;47;12138;8747;49608;26192;0;21146;41096;3599;0;150068;111931;7030;15651;8978;128835;1993;44;10501;7145;732;0;21496;199483;31296;11745;7821;174034;21351;12494;9818;6024;109862;84644;60974;7064;408;25699;0;50020;12514;2198;13039;11145;93986;51840;13300;5090;6068;4755;6391;971
-6131369417688204957;47;170;5144;31939;31120;5054;4913;24527;30211;44115;252167;38617;27375;0;12499;111437;64428;2257;5166;2074;5588;37;27304;259209;3579;9449;7435;101823;21004;0;0;3719;111716;64610;80946;7021;4577;33471;3661;16317;16551;1302;32504;15732;5565;7695;115712;1068;0;6469;3116;571
